Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
453,,Emmanuel Rivera\riverem01,vs LHP,2021,14,30,,27,2,7,1,0,0,2,0,0,3,2,0.259,0.333,0.296,0.63,8,2,0,0,0,0,0,0.28,94,75
454,,Keibert Ruiz\ruizke01,vs LHP,2021,15,30,,28,1,10,0,0,0,3,0,0,2,0,0.357,0.4,0.357,0.757,10,2,0,0,0,0,0,0.357,107,111
455,,Andrew Stevenson\stevean01,vs LHP,2021,24,30,,28,6,6,0,0,2,7,0,0,1,5,0.214,0.233,0.429,0.662,12,1,0,0,1,0,1,0.182,106,76
456,,Seby Zavala\zavalse01,vs LHP,2021,13,30,,24,7,3,1,0,1,4,0,0,5,13,0.125,0.3,0.292,0.592,7,0,1,0,0,0,0,0.2,103,64
457,,Tres Barrera\barretr01,vs LHP,2021,16,29,,22,4,10,2,1,2,6,0,0,6,4,0.455,0.586,0.909,1.495,20,0,1,0,0,1,0,0.5,293,302
458,,Delino DeShields\deshide02,vs LHP,2021,15,29,,22,1,4,2,0,0,1,1,0,5,6,0.182,0.333,0.273,0.606,6,0,0,2,0,0,0,0.25,53,70
459,,Jarren Duran\duranja01,vs LHP,2021,13,28,,27,2,5,0,1,0,2,0,0,0,9,0.185,0.179,0.259,0.438,7,1,0,0,1,0,0,0.263,51,18
460,,Scott Heineman\heinesc01,vs LHP,2021,16,28,,25,4,3,0,0,2,3,0,0,3,11,0.12,0.214,0.36,0.574,9,1,0,0,0,0,0,0.083,124,54
461,,Jahmai Jones\jonesja08,vs LHP,2021,14,28,,25,3,3,2,0,0,2,1,0,3,9,0.12,0.214,0.2,0.414,5,1,0,0,0,0,1,0.188,106,15
462,,Hoy Park\parkho01,vs LHP,2021,18,28,,24,4,7,1,2,1,6,0,0,3,7,0.292,0.37,0.625,0.995,15,0,0,1,0,0,0,0.375,211,166
463,,Roman Quinn\quinnro01,vs LHP,2021,17,28,,26,2,3,0,0,0,0,1,1,2,9,0.115,0.179,0.115,0.294,3,0,0,0,0,0,0,0.177,-2,-17
464,,Alex Dickerson\dickeal01,vs LHP,2021,24,27,,21,6,6,0,0,1,4,0,0,5,5,0.286,0.444,0.429,0.873,9,0,1,0,0,0,0,0.333,148,142
465,,Grayson Greiner\greingr01,vs LHP,2021,14,27,,24,3,5,1,0,0,1,0,0,2,11,0.208,0.269,0.25,0.519,6,0,0,1,0,0,0,0.385,59,44
466,,Yohel Pozo\pozoyo01,vs LHP,2021,12,27,,25,3,9,0,0,0,2,0,0,2,3,0.36,0.407,0.36,0.767,9,0,0,0,0,0,0,0.409,126,114
467,,Henry Ramos\ramoshe01,vs LHP,2021,12,27,,24,4,6,2,0,1,7,0,0,2,4,0.25,0.296,0.458,0.755,11,0,0,0,1,0,0,0.25,169,103
468,,Zack Wheeler\wheelza01,vs LHP,2021,13,27,,24,,6,1,0,0,1,0,0,0,14,0.25,0.25,0.292,0.542,7,0,0,3,0,0,0,0.6,207,48
469,,Seth Brown\brownse01,vs LHP,2021,22,26,,22,6,3,0,0,1,2,0,0,3,7,0.136,0.231,0.273,0.504,6,0,0,0,1,0,1,0.133,41,38
470,,Jake Lamb\lambja01,vs LHP,2021,21,26,,24,3,5,1,0,0,3,0,0,2,10,0.208,0.269,0.25,0.519,6,0,0,0,0,0,1,0.357,56,44
471,,Tommy La Stella\lasteto01,vs LHP,2021,20,26,,25,2,6,1,0,0,2,0,0,1,3,0.24,0.269,0.28,0.549,7,0,0,0,0,0,1,0.273,57,51
472,,Patrick Mazeika\mazeipa01,vs LHP,2021,18,26,,25,1,5,1,0,0,0,0,0,1,3,0.2,0.231,0.24,0.471,6,1,0,0,0,0,0,0.227,82,30
473,,Webster Rivas\rivaswe01,vs LHP,2021,11,26,,22,1,6,1,0,0,0,0,0,4,5,0.273,0.385,0.318,0.703,7,0,0,0,0,0,1,0.353,121,97
474,,Breyvic Valera\valerbr01,vs LHP,2021,20,26,,23,1,7,1,0,0,6,0,0,1,6,0.304,0.32,0.348,0.668,8,0,0,1,1,0,0,0.389,100,84
475,,Eddy Alvarez\alvared01,vs LHP,2021,12,25,,20,2,2,0,1,0,1,0,0,2,5,0.1,0.28,0.2,0.48,4,2,3,0,0,0,0,0.133,55,36
476,,Walker Buehler\buehlwa01,vs LHP,2021,14,25,,24,2,4,2,0,0,2,0,0,0,15,0.167,0.167,0.25,0.417,6,0,0,1,0,0,0,0.444,195,12
477,,Lars Nootbaar\nootbla01,vs LHP,2021,17,25,,22,1,6,3,0,1,3,0,0,2,6,0.273,0.32,0.546,0.866,12,0,0,0,1,0,0,0.313,130,131
478,,Andrew Velazquez\velazan01,vs LHP,2021,14,25,,24,5,5,1,0,0,2,2,1,1,8,0.208,0.24,0.25,0.49,6,0,0,0,0,0,0,0.313,72,35
479,,Orlando Arcia\arciaor01,vs LHP,2021,16,24,,22,3,6,1,0,1,5,0,0,2,2,0.273,0.333,0.455,0.788,10,0,0,0,0,0,0,0.263,176,114
480,,Dustin Garneau\garnedu01,vs LHP,2021,13,24,,20,2,5,1,0,2,3,0,0,2,8,0.25,0.333,0.6,0.933,12,1,1,0,1,0,0,0.273,137,149
481,,Rafael Marchan\marchra01,vs LHP,2021,12,24,,23,5,7,0,1,1,3,0,0,1,5,0.304,0.333,0.522,0.855,12,1,0,0,0,0,1,0.353,167,130
482,,Jake McCarthy\mccarja02,vs LHP,2021,12,24,,21,2,4,1,0,1,2,0,0,1,10,0.191,0.292,0.381,0.673,8,0,2,0,0,0,0,0.3,90,83
483,,Albert Almora\almoral01,vs LHP,2021,15,23,,21,,3,1,0,0,0,0,0,2,6,0.143,0.217,0.191,0.408,4,1,0,0,0,0,0,0.2,156,14
484,,Matt Carpenter\carpema01,vs LHP,2021,19,23,,18,2,1,0,0,0,1,0,0,4,9,0.056,0.217,0.056,0.273,1,0,0,0,1,0,0,0.1,-9,-19
485,,Austin Dean\deanau01,vs LHP,2021,16,23,,18,3,4,1,0,0,1,0,0,4,7,0.222,0.348,0.278,0.626,5,0,0,0,1,0,0,0.333,71,76
486,,Johneshwy Fargas\fargajo01,vs LHP,2021,11,23,,23,1,5,1,1,0,3,0,0,0,5,0.217,0.217,0.348,0.565,8,2,0,0,0,0,0,0.278,73,52
487,,Jose Barrero\garcijo02,vs LHP,2021,12,23,,22,2,5,2,0,0,2,1,0,1,6,0.227,0.261,0.318,0.579,7,2,0,0,0,0,1,0.313,91,58
488,,Nomar Mazara\mazarno01,vs LHP,2021,13,23,,21,1,2,0,0,0,3,0,0,2,8,0.095,0.174,0.095,0.269,2,1,0,0,0,0,1,0.154,-7,-23
489,,Daniel Robertson\roberda10,vs LHP,2021,17,23,,19,3,3,1,0,1,1,0,0,3,10,0.158,0.304,0.368,0.673,7,0,1,0,0,0,0,0.25,135,84
490,,Matt Beaty\beatyma01,vs LHP,2021,16,22,,20,5,7,0,0,1,5,0,1,1,4,0.35,0.409,0.5,0.909,10,0,1,0,0,0,0,0.4,137,148
491,,Skye Bolt\boltsk01,vs LHP,2021,13,22,,21,,1,0,0,0,0,0,0,0,3,0.048,0.048,0.048,0.095,1,0,0,1,0,0,0,0.056,-23,-74
492,,Anthony DeSclafani\desclan01,vs LHP,2021,14,22,,17,2,0,0,0,0,0,0,0,2,9,0,0.105,0,0.105,0,0,0,3,0,0,1,0,-4,-67
493,,Aramis Garcia\garciar01,vs LHP,2021,12,22,,21,1,5,0,0,0,1,0,0,0,4,0.238,0.273,0.238,0.511,5,1,1,0,0,0,0,0.294,89,43
494,,Robel Garcia\garciro02,vs LHP,2021,15,22,,18,2,5,0,0,0,1,0,0,4,7,0.278,0.409,0.278,0.687,5,1,0,0,0,0,0,0.455,223,95
495,,Travis Jankowski\jankotr01,vs LHP,2021,20,22,,20,2,6,0,1,0,1,0,0,1,6,0.3,0.333,0.4,0.733,8,0,0,1,0,0,0,0.429,105,100
496,,Merrill Kelly\kellyme01,vs LHP,2021,12,22,,17,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,-100,-100
497,,Jacob Nottingham\nottija01,vs LHP,2021,10,22,,20,4,4,1,0,3,5,0,0,1,10,0.2,0.273,0.7,0.973,14,0,1,0,0,0,0,0.143,198,154
498,,Chad Wallach\wallach01,vs LHP,2021,13,22,,21,,4,1,0,0,2,0,0,0,13,0.191,0.182,0.238,0.42,5,0,0,0,1,0,0,0.444,64,14
499,,Patrick Corbin\corbipa01,vs LHP,2021,10,21,,17,,3,0,0,0,0,0,0,1,5,0.177,0.222,0.177,0.399,3,0,0,3,0,0,0,0.25,157,12
500,,Kyle Hendricks\hendrky01,vs LHP,2021,13,21,,17,1,1,0,0,0,1,0,0,0,6,0.059,0.059,0.059,0.118,1,0,0,4,0,0,0,0.091,-16,-67
501,,Domingo Leyba\leybado01,vs LHP,2021,11,21,,21,2,3,0,0,0,0,0,0,0,5,0.143,0.143,0.143,0.286,3,1,0,0,0,0,1,0.188,61,-21
502,,Wyatt Mathisen\mathiwy01,vs LHP,2021,14,21,,19,2,2,0,0,0,4,0,0,1,8,0.105,0.191,0.105,0.296,2,0,1,0,0,0,1,0.182,30,-15
503,,Aaron Nola\nolaaa01,vs LHP,2021,15,21,,15,2,1,0,0,0,1,0,0,1,8,0.067,0.125,0.067,0.192,1,0,0,5,0,0,0,0.143,-10,-45
504,,Gerardo Parra\parrage01,vs LHP,2021,16,21,,19,2,3,0,0,0,1,1,0,0,7,0.158,0.2,0.158,0.358,3,1,1,1,0,0,0,0.25,14,1
505,,Austin Romine\rominau01,vs LHP,2021,15,21,,20,4,10,2,0,1,5,0,0,1,2,0.5,0.524,0.75,1.274,15,1,0,0,0,0,0,0.529,367,244
506,,Kevin Smith\smithke05,vs LHP,2021,9,21,,19,1,3,0,0,1,1,0,0,1,7,0.158,0.238,0.316,0.554,6,0,1,0,0,0,0,0.182,191,51
507,,Kevin Gausman\gausmke01,vs LHP,2021,10,20,,19,2,3,0,0,0,2,0,0,1,11,0.158,0.2,0.158,0.358,3,0,0,0,0,0,0,0.375,80,1
508,,Austin Gomber\gombeau01,vs LHP,2021,11,20,,16,,3,0,0,0,0,0,0,1,8,0.188,0.235,0.188,0.423,3,1,0,3,0,0,0,0.375,294,19
509,,Chris Owings\owingch01,vs LHP,2021,9,20,,17,4,8,3,2,0,3,2,0,3,2,0.471,0.55,0.882,1.432,15,0,0,0,0,1,0,0.533,171,284
510,,Andrew Romine\rominan01,vs LHP,2021,12,20,,20,,3,0,0,0,1,0,0,0,11,0.15,0.15,0.15,0.3,3,0,0,0,0,0,0,0.333,20,-17
511,,Ben Rortvedt\rortvbe01,vs LHP,2021,14,20,,18,1,2,0,0,1,1,0,0,1,4,0.111,0.158,0.278,0.436,5,0,0,1,0,0,0,0.077,68,16
512,,Nick Senzel\senzeni01,vs LHP,2021,13,20,,18,1,6,1,0,0,1,1,1,1,3,0.333,0.35,0.389,0.739,7,0,0,0,1,0,0,0.375,132,103
513,,Blake Snell\snellbl01,vs LHP,2021,12,20,,19,1,1,0,0,0,0,0,0,0,10,0.053,0.053,0.053,0.105,1,0,0,1,0,0,0,0.111,-10,-71
514,,Adam Wainwright\wainwad01,vs LHP,2021,12,20,,15,1,2,1,0,0,1,0,0,1,6,0.133,0.188,0.2,0.388,3,1,0,4,0,0,0,0.222,139,7
515,,Alex Avila\avilaal01,vs LHP,2021,12,19,,15,,1,0,0,0,2,0,0,2,9,0.067,0.263,0.067,0.33,1,1,2,0,0,0,0,0.167,-5,-2
516,,Trevor Bauer\bauertr01,vs LHP,2021,10,19,,17,,1,0,0,0,1,0,0,1,4,0.059,0.111,0.059,0.17,1,0,0,1,0,0,0,0.077,250,-51
517,,Alex Blandino\blandal01,vs LHP,2021,12,19,,17,,3,1,0,0,3,0,0,2,6,0.177,0.263,0.235,0.499,4,0,0,0,0,0,0,0.273,74,39
518,,Corbin Burnes\burneco01,vs LHP,2021,11,19,,15,,2,0,0,0,3,0,0,2,8,0.133,0.235,0.133,0.369,2,0,0,2,0,0,0,0.286,104,5
519,,Will Craig\craigwi01,vs LHP,2021,8,19,,17,2,4,0,0,0,0,0,0,2,9,0.235,0.316,0.235,0.551,4,1,0,0,0,1,0,0.5,92,55
520,,Chris Gittens\gittech01,vs LHP,2021,11,19,,16,1,3,0,0,1,3,0,0,3,4,0.188,0.316,0.375,0.691,6,0,0,0,0,0,0,0.182,220,89
521,,Joe Musgrove\musgrjo01,vs LHP,2021,13,19,,18,,3,0,0,0,0,0,0,0,8,0.167,0.167,0.167,0.333,3,0,0,1,0,0,0,0.3,106,-8
522,,Max Scherzer\scherma01,vs LHP,2021,12,19,,17,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,,-100
523,,Gavin Sheets\sheetga01,vs LHP,2021,15,19,,18,1,2,0,0,0,2,0,0,1,8,0.111,0.158,0.111,0.269,2,0,0,0,0,0,0,0.2,-29,-24
524,,Justin Williams\williju02,vs LHP,2021,12,19,,15,1,2,0,0,0,3,0,0,4,7,0.133,0.316,0.133,0.449,2,0,0,0,0,1,2,0.25,68,31
525,,Sandy Alcantara\alcansa01,vs LHP,2021,13,18,,16,,1,1,0,0,0,0,0,1,14,0.063,0.118,0.125,0.243,2,0,0,1,0,0,0,0.5,262,-33
526,,Franchy Cordero\cordefr02,vs LHP,2021,12,18,,16,2,3,0,0,0,1,0,0,1,6,0.188,0.235,0.188,0.423,3,0,0,1,0,0,1,0.3,72,19
527,,Zac Gallen\galleza01,vs LHP,2021,11,18,,12,2,3,1,0,0,0,0,0,1,7,0.25,0.308,0.333,0.641,4,0,0,5,0,0,0,0.6,179,76
528,,Jake Hager\hagerja01,vs LHP,2021,11,18,,15,,1,0,0,0,2,0,0,3,7,0.067,0.222,0.067,0.289,1,0,0,0,0,0,0,0.125,54,-15
529,,Tyler Mahle\mahlety01,vs LHP,2021,10,18,,15,,0,0,0,0,0,0,0,1,5,0,0.063,0,0.063,0,0,0,2,0,0,0,0,-47,-80
530,,Steven Souza Jr.\souzast01,vs LHP,2021,10,18,,18,2,4,1,1,1,3,0,0,0,6,0.222,0.222,0.556,0.778,10,1,0,0,0,0,0,0.273,167,104
531,,Alan Trejo\trejoal01,vs LHP,2021,12,18,,16,1,4,0,0,0,1,0,0,1,4,0.25,0.278,0.25,0.528,4,1,0,0,1,1,0,0.308,84,47
532,,Vidal Brujan\brujavi01,vs LHP,2021,7,17,,17,1,1,0,0,0,1,0,0,0,5,0.059,0.059,0.059,0.118,1,0,0,0,0,0,0,0.083,53,-67
533,,Erick Fedde\feddeer01,vs LHP,2021,11,17,,15,,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,,-100
534,,Charlie Morton\mortoch02,vs LHP,2021,10,17,,17,,2,0,0,0,1,0,0,0,11,0.118,0.118,0.118,0.235,2,0,0,0,0,0,0,0.333,74,-35
535,,Luke Raley\raleylu01,vs LHP,2021,11,17,,16,1,0,0,0,0,0,0,0,0,3,0,0.059,0,0.059,0,0,1,0,0,0,0,0,-76,-82
536,,Rio Ruiz\ruizri01,vs LHP,2021,14,17,,16,3,4,2,0,1,3,1,0,1,4,0.25,0.294,0.563,0.857,9,0,0,0,0,0,0,0.273,228,128
537,,Jose Siri\sirijo01,vs LHP,2021,8,17,,15,4,5,0,1,1,3,1,0,1,4,0.333,0.412,0.667,1.079,10,0,1,0,0,0,0,0.4,128,190
538,,Marcus Stroman\stromma01,vs LHP,2021,11,17,,17,1,2,0,0,0,0,1,0,0,8,0.118,0.118,0.118,0.235,2,0,0,0,0,0,1,0.222,58,-35
539,,Curtis Terry\terrycu01,vs LHP,2021,7,17,,17,,1,0,0,0,1,0,0,0,4,0.059,0.059,0.059,0.118,1,0,0,0,0,0,0,0.077,-15,-67
540,,Trayce Thompson\thomptr01,vs LHP,2021,8,17,,13,4,6,1,0,3,8,1,0,4,2,0.462,0.588,1.231,1.819,16,1,0,0,0,0,0,0.375,219,381
541,,Max Fried\friedma01,vs LHP,2021,8,16,,15,3,6,1,0,0,2,0,0,0,3,0.4,0.4,0.467,0.867,7,0,0,1,0,0,0,0.5,167,137
542,,Tylor Megill\megilty01,vs LHP,2021,11,16,,14,1,3,1,0,0,0,0,0,1,10,0.214,0.267,0.286,0.552,4,0,0,1,0,0,0,0.75,100,52
543,,Jared Oliva\olivaja01,vs LHP,2021,8,16,,15,,4,1,0,0,2,0,0,1,3,0.267,0.313,0.333,0.646,5,0,0,0,0,1,1,0.333,182,78
544,,Cristian Pache\pachecr01,vs LHP,2021,10,16,,15,2,2,1,0,1,4,0,0,0,5,0.133,0.133,0.4,0.533,6,0,0,1,0,0,0,0.111,182,38
545,,Donovan Walton\waltodo01,vs LHP,2021,8,16,,16,2,3,2,0,1,1,0,0,0,2,0.188,0.188,0.5,0.688,8,0,0,0,0,0,1,0.154,111,79
546,,Greg Allen\allengr01,vs LHP,2021,9,15,,10,4,5,2,0,0,1,1,0,4,4,0.5,0.667,0.7,1.367,7,0,1,0,0,0,0,0.833,222,277
547,,Luis Castillo\castilu02,vs LHP,2021,10,15,,10,,1,0,0,0,1,0,0,0,2,0.1,0.1,0.1,0.2,1,0,0,5,0,0,0,0.125,5,-45
548,,Johnny Cueto\cuetojo01,vs LHP,2021,8,15,,11,,1,0,0,0,0,0,0,1,2,0.091,0.167,0.091,0.258,1,0,0,3,0,0,0,0.111,139,-26
549,,Zach Eflin\eflinza01,vs LHP,2021,9,15,,11,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,,-100
550,,Sonny Gray\grayso01,vs LHP,2021,9,15,,13,1,2,0,0,0,0,0,0,1,2,0.154,0.214,0.154,0.368,2,0,0,1,0,0,0,0.182,134,4
551,,Michael Hermosillo\hermomi01,vs LHP,2021,9,15,,14,3,4,1,0,1,3,0,0,1,6,0.286,0.333,0.571,0.905,8,0,0,0,0,0,0,0.429,155,142
552,,Adrian Houser\housead01,vs LHP,2021,11,15,,12,2,2,0,0,2,2,0,0,1,8,0.167,0.231,0.667,0.898,8,0,0,2,0,0,0,0,414,133
553,,Ryan LaMarre\lamarry01,vs LHP,2021,7,15,,14,1,3,0,0,1,2,1,0,1,4,0.214,0.267,0.429,0.695,6,1,0,0,0,0,0,0.222,82,87
554,,Alfonso Rivas\rivasal01,vs LHP,2021,6,15,,12,2,3,0,0,0,0,0,0,2,4,0.25,0.4,0.25,0.65,3,1,1,0,0,0,0,0.375,64,85
555,,Drew Smyly\smylydr01,vs LHP,2021,10,15,,14,,1,0,0,0,0,0,0,0,6,0.071,0.071,0.071,0.143,1,0,0,1,0,0,0,0.125,95,-61
556,,Jay Bruce\bruceja01,vs LHP,2021,9,14,,12,1,2,1,0,0,2,0,0,2,3,0.167,0.286,0.25,0.536,3,0,0,0,0,0,0,0.222,130,50
557,,Paolo Espino\espinpa01,vs LHP,2021,9,14,,12,2,1,0,0,0,0,0,0,0,8,0.083,0.083,0.083,0.167,1,0,0,2,0,0,1,0.25,-1,-54
558,,Mike Freeman\freemmi01,vs LHP,2021,10,14,,13,3,3,0,0,0,1,0,1,1,5,0.231,0.286,0.231,0.517,3,0,0,0,0,0,0,0.375,133,45
559,,Ender Inciarte\inciaen01,vs LHP,2021,14,14,,13,2,3,0,0,1,2,0,0,0,1,0.231,0.214,0.462,0.676,6,0,0,0,1,0,0,0.167,124,78
560,,Matt Joyce\joycema01,vs LHP,2021,11,14,,11,3,1,0,0,1,1,0,0,2,5,0.091,0.286,0.364,0.649,4,1,1,0,0,0,0,0,177,77
561,,Scott Kingery\kingesc01,vs LHP,2021,8,14,,14,,1,0,0,0,0,0,0,0,10,0.071,0.071,0.071,0.143,1,0,0,0,0,0,0,0.25,168,-61
562,,Alejo Lopez\lopezal03,vs LHP,2021,10,14,,14,1,4,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,4,1,0,0,0,0,0,0.333,119,58
563,,Pablo Lopez\lopezpa01,vs LHP,2021,11,14,,14,1,1,1,0,0,0,0,0,0,5,0.071,0.071,0.143,0.214,2,1,0,0,0,0,0,0.111,135,-43
564,,Taylor Motter\motteta01,vs LHP,2021,8,14,,13,3,3,1,0,0,1,0,0,1,4,0.231,0.286,0.308,0.593,4,0,0,0,0,0,0,0.333,104,64
565,,Hernan Perez\perezhe01,vs LHP,2021,7,14,,12,1,1,0,0,0,0,0,0,2,6,0.083,0.214,0.083,0.298,1,0,0,0,0,0,0,0.167,206,-13
566,,Chance Sisco\siscoch01,vs LHP,2021,11,14,,13,,1,0,0,0,0,0,0,1,3,0.077,0.143,0.077,0.22,1,1,0,0,0,0,0,0.1,0,-37
567,,Colton Welker\welkeco01,vs LHP,2021,11,14,,12,2,1,0,0,0,1,0,0,2,6,0.083,0.214,0.083,0.298,1,0,0,0,0,0,0,0.167,24,-13
568,,JT Brubaker\brubajt01,vs LHP,2021,8,13,,13,,1,0,0,0,0,0,0,0,5,0.077,0.077,0.077,0.154,1,1,0,0,0,0,0,0.125,44,-57
569,,Jake Burger\burgeja01,vs LHP,2021,7,13,,11,,1,0,0,0,0,0,0,2,4,0.091,0.231,0.091,0.322,1,0,0,0,0,0,1,0.143,-11,-6
570,,Nick Fortes\forteni01,vs LHP,2021,6,13,,12,2,3,0,0,1,1,1,0,1,2,0.25,0.308,0.5,0.808,6,1,0,0,0,0,0,0.222,61,117
571,,Kyle Isbel\isbelky01,vs LHP,2021,9,13,,12,4,4,0,1,0,1,0,0,1,4,0.333,0.385,0.5,0.885,6,0,0,0,0,0,0,0.5,130,141
572,,Jon Lester\lestejo01,vs LHP,2021,10,13,,13,1,3,1,0,0,0,0,0,0,5,0.231,0.231,0.308,0.539,4,0,0,0,0,0,0,0.375,129,46
573,,German Marquez\marquge01,vs LHP,2021,10,13,,10,0,3,1,0,0,1,0,0,0,2,0.3,0.3,0.4,0.7,4,0,0,3,0,0,0,0.375,110,90
574,,Antonio Senzatela\senzaan01,vs LHP,2021,7,13,,9,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,-100,-100
575,,Yu Darvish\darviyu01,vs LHP,2021,7,12,,12,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
576,,Stuart Fairchild\faircst01,vs LHP,2021,7,12,,10,,2,1,0,0,2,0,0,1,2,0.2,0.333,0.3,0.633,3,0,1,0,0,0,0,0.25,192,76
577,,Mike Ford\fordmi01,vs LHP,2021,10,12,,10,1,1,0,0,0,1,0,0,1,4,0.1,0.25,0.1,0.35,1,1,1,0,0,0,0,0.167,25,2
578,,Kyle Freeland\freelky01,vs LHP,2021,8,12,,9,,1,0,0,0,0,0,0,1,5,0.111,0.2,0.111,0.311,1,0,0,2,0,0,1,0.25,42,-11
579,,John Hicks\hicksjo02,vs LHP,2021,7,12,,12,2,2,0,0,2,2,0,0,0,4,0.167,0.167,0.667,0.833,8,0,0,0,0,0,0,0,63,113
580,,Jonathan Lucroy\lucrojo01,vs LHP,2021,6,12,,11,1,3,1,0,0,2,0,0,1,3,0.273,0.333,0.364,0.697,4,0,0,0,0,0,0,0.375,80,92
581,,Vimael Machin\machivi01,vs LHP,2021,8,12,,9,,2,0,0,0,0,0,0,2,2,0.222,0.364,0.222,0.586,2,1,0,1,0,0,0,0.286,260,67
582,,Freddy Peralta\peralfr01,vs LHP,2021,7,12,,12,,2,0,0,0,0,0,0,0,6,0.167,0.167,0.167,0.333,2,1,0,0,0,0,0,0.333,226,-8
583,,Edwin Rios\riosed01,vs LHP,2021,6,12,,12,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
584,,Trevor Rogers\rogertr01,vs LHP,2021,9,12,,10,,1,0,0,0,0,0,0,1,5,0.1,0.182,0.1,0.282,1,0,0,1,0,0,1,0.2,243,-19
585,,Julio Urias\uriasju01,vs LHP,2021,9,12,,10,2,4,0,0,0,0,0,0,0,3,0.4,0.4,0.4,0.8,4,0,0,2,0,0,0,0.571,253,121
586,,Brandon Woodruff\woodrbr01,vs LHP,2021,7,12,,10,,1,0,0,0,1,0,0,2,6,0.1,0.25,0.1,0.35,1,0,0,0,0,0,0,0.25,139,2
587,,Madison Bumgarner\bumgama01,vs LHP,2021,6,11,,9,,0,0,0,0,0,0,0,2,6,0,0.182,0,0.182,0,0,0,0,0,0,0,0,-35,-43
588,,Andy Burns\burnsan01,vs LHP,2021,6,11,,9,1,2,1,0,0,0,0,0,2,0,0.222,0.364,0.333,0.697,3,1,0,0,0,0,0,0.222,69,94
589,,Wil Crowe\crowewi01,vs LHP,2021,8,11,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
590,,Jacob deGrom\degroja01,vs LHP,2021,7,11,,11,,5,0,0,0,3,0,0,0,2,0.455,0.455,0.455,0.909,5,0,0,0,0,0,0,0.556,141,152
591,,Todd Frazier\frazito01,vs LHP,2021,6,11,,8,2,1,1,0,0,2,0,0,2,2,0.125,0.364,0.25,0.614,2,0,1,0,0,0,0,0.167,301,74
592,,Vladimir Gutierrez\gutievl01,vs LHP,2021,7,11,,11,3,2,0,0,0,0,0,0,0,2,0.182,0.182,0.182,0.364,2,0,0,0,0,0,0,0.222,227,1
593,,J.A. Happ\happja01,vs LHP,2021,6,11,,10,,0,0,0,0,0,0,0,1,4,0,0.091,0,0.091,0,0,0,0,0,0,0,0,,-72
594,,Tucupita Marcano\marcatu01,vs LHP,2021,7,11,,9,2,2,0,0,0,1,0,0,2,2,0.222,0.364,0.222,0.586,2,1,0,0,0,0,0,0.286,138,67
595,,Jose Marmolejos\marmojo01,vs LHP,2021,9,11,,9,2,1,0,0,0,0,0,0,2,3,0.111,0.273,0.111,0.384,1,0,0,0,0,0,0,0.167,40,12
596,,Renato Nunez\nunezre01,vs LHP,2021,5,11,,10,1,1,0,0,1,2,0,0,1,3,0.1,0.182,0.4,0.582,4,0,0,0,0,0,0,0,68,53
597,,Kevin Padlo\padloke01,vs LHP,2021,5,11,,10,,1,1,0,0,0,0,0,1,7,0.1,0.182,0.2,0.382,2,0,0,0,0,0,0,0.333,121,5
598,,Matt Peacock\peacoma01,vs LHP,2021,7,11,,10,2,2,0,0,0,0,0,0,1,1,0.2,0.273,0.2,0.473,2,1,0,0,0,0,0,0.222,73,33
599,,Max Schrock\schroma01,vs LHP,2021,9,11,,10,1,1,1,0,0,2,0,0,1,4,0.1,0.182,0.2,0.382,2,0,0,0,0,0,0,0.167,0,5
600,,Logan Webb\webblo01,vs LHP,2021,6,11,,8,1,0,0,0,0,0,0,0,1,4,0,0.111,0,0.111,0,0,0,2,0,0,0,0,-34,-65
601,,Jacob Wilson\wilsoja04,vs LHP,2021,6,11,,11,1,1,0,0,0,0,0,0,0,2,0.091,0.091,0.091,0.182,1,0,0,0,0,0,0,0.111,-22,-50
602,,Adbert Alzolay\alzolad01,vs LHP,2021,8,10,,10,,1,1,0,0,0,0,0,0,5,0.1,0.1,0.2,0.3,2,1,0,0,0,0,0,0.2,213,-21
603,,Ian Anderson\anderia01,vs LHP,2021,7,10,,7,,0,0,0,0,0,0,0,1,6,0,0.125,0,0.125,0,0,0,2,0,0,0,0,58,-61
604,,Jake Arrieta\arrieja01,vs LHP,2021,8,10,,8,,0,0,0,0,0,0,0,1,6,0,0.111,0,0.111,0,0,0,1,0,0,0,0,-52,-65
605,,Romy Gonzalez\gonzaro01,vs LHP,2021,5,10,,10,1,4,3,0,0,1,0,0,0,5,0.4,0.4,0.7,1.1,7,0,0,0,0,0,0,0.8,250,194
